Timestamp;co2;humidity;light;soilHumidity;soilTemperature;temperature
2022-02-08 16:43:45;346.2156862745098;25;9;39.39112487100104;23;25
2022-02-08 17:03:55;344.7307692307692;25;9;38.973684210526315;23;25
2022-02-08 17:24:05;341.6530612244898;25;9;39.059076262083785;23;25
2022-02-08 17:44:15;343.2083333333333;25.041666666666668;9;39.078947368421055;23;25
2022-02-08 18:04:25;349.3265306122449;25.081632653061224;26.79591836734694;38.66809881847475;23;25
2022-02-08 18:24:35;348.46666666666664;25.4;9;38.81637426900584;23;25
2022-02-08 18:44:45;350.2888888888889;25.68888888888889;9;39.09005847953217;23;25
2022-02-08 19:04:55;359.17391304347825;25.782608695652176;65.08695652173913;39.09610983981692;23;25
2022-02-08 19:25:05;364.1363636363636;26;9;38.85885167464116;23;25
2022-02-08 19:45:15;359;26;9;38.88471177944862;23;25
2022-02-08 20:05:25;353.35555555555555;26;9;38.886549707602335;23;25
2022-02-08 20:25:35;351.40909090909093;26;9;39.08133971291866;23;25
2022-02-08 20:45:45;354.72093023255815;26;9;39.13831089351286;23;24.186046511627907
2022-02-08 21:26:05;0;0;0;252.6315789473684;0;0
2022-02-08 21:46:15;355.6842105263158;26;9;40.22345337026778;23;24
2022-02-08 22:06:25;357.3454545454546;26;9;40.04784688995216;23;24
2022-02-08 22:26:35;352.6296296296296;26;9;39.6374269005848;23;24
2022-02-08 22:46:45;347.6727272727273;26;9;40.141626794258364;23;23.509090909090908
2022-02-08 23:06:55;346.188679245283;26;9;40.397219463753714;23;23
2022-02-08 23:27:05;348.42857142857144;26;9;39.89473684210526;23;23
2022-02-08 23:47:15;348.2962962962963;26;9;40.06237816764133;23;23
